/users/acr23hk/.conda/envs/paper1/lib/python3.8/site-packages/setuptools/_distutils/version.py
[09/13 16:48:54 detectron2]: Rank of current process: 0. World size: 4
[09/13 16:48:54 detectron2]: Full config saved to checkpoints/coco/1726242494/base/config.yaml
[09/13 16:48:55 detectron2]: [Refine] n = 24, α = 0.1
[09/13 16:49:08 d2.data.build]: Removed 13846 images with no usable annotations. 68937 images left.
[09/13 16:49:08 d2.data.dataset_mapper]: [DatasetMapper] Augmentations used in training: [ResizeShortestEdge(short_edge_length=..., max_size=1333, sample_style='choice'), RandomFlip()]
[09/13 16:49:08 d2.data.build]: Using training sampler TrainingSampler
[09/13 16:49:08 d2.data.common]: Serializing 68937 elements to byte tensors and concatenating them all ...
[09/13 16:49:09 d2.data.common]: Serialized dataset takes 30.91 MiB
[09/13 16:49:10 fvcore.common.checkpoint]: [Checkpointer] Loading from ./pretrain/R-101.pkl ...
[09/13 16:49:10 fvcore.common.checkpoint]: Reading a file from 'torchvision'
WARNING [09/13 16:49:10 fvcore.common.checkpoint]: Some model parameters or buffers are not found in the checkpoint:
proposal_generator.rpn_head.anchor_deltas.{bias, weight}
proposal_generator.rpn_head.conv.{bias, weight}
proposal_generator.rpn_head.objectness_logits.{bias, weight}
refine.centroids
refine.fc.{bias, weight}
roi_heads.box_predictor.bbox_pred.{bias, weight}
roi_heads.box_predictor.cls_score.{bias, weight}
WARNING [09/13 16:49:10 fvcore.common.checkpoint]: The checkpoint state_dict contains keys that are not used by the model:
  stem.fc.{bias, weight}
[09/13 16:49:10 d2.engine.train_loop]: Starting training from iteration 0
[09/13 16:51:20 d2.utils.events]:  eta: 9:31:04  iter: 339  total_loss: 0.6859  loss_cls: 0.1843  loss_box_reg: 0.07835  loss_rpn_cls: 0.3012  loss_rpn_loc: 0.1061  time: 0.3128  data_time: 0.0202  lr: 0.0067932  max_mem: 6845M
[09/13 16:51:26 d2.utils.events]:  eta: 9:31:54  iter: 359  total_loss: 0.6943  loss_cls: 0.1765  loss_box_reg: 0.08296  loss_rpn_cls: 0.287  loss_rpn_loc: 0.1399  time: 0.3135  data_time: 0.0132  lr: 0.0071928  max_mem: 6845M
[09/13 16:51:32 d2.utils.events]:  eta: 9:32:16  iter: 379  total_loss: 0.6889  loss_cls: 0.2063  loss_box_reg: 0.09243  loss_rpn_cls: 0.2945  loss_rpn_loc: 0.1219  time: 0.3138  data_time: 0.0163  lr: 0.0075924  max_mem: 6845M
[09/13 16:51:39 d2.utils.events]:  eta: 9:34:21  iter: 399  total_loss: 0.6611  loss_cls: 0.1838  loss_box_reg: 0.0943  loss_rpn_cls: 0.2673  loss_rpn_loc: 0.1238  time: 0.3147  data_time: 0.0151  lr: 0.007992  max_mem: 6845M
[09/13 16:51:46 d2.utils.events]:  eta: 9:35:16  iter: 419  total_loss: 0.7225  loss_cls: 0.1959  loss_box_reg: 0.1123  loss_rpn_cls: 0.2559  loss_rpn_loc: 0.1111  time: 0.3151  data_time: 0.0138  lr: 0.0083916  max_mem: 6864M
[09/13 16:51:53 d2.utils.events]:  eta: 9:36:03  iter: 439  total_loss: 0.6897  loss_cls: 0.1822  loss_box_reg: 0.1019  loss_rpn_cls: 0.2748  loss_rpn_loc: 0.1293  time: 0.3158  data_time: 0.0210  lr: 0.0087912  max_mem: 6864M
[09/13 16:51:59 d2.utils.events]:  eta: 9:37:43  iter: 459  total_loss: 0.6055  loss_cls: 0.1682  loss_box_reg: 0.09233  loss_rpn_cls: 0.2426  loss_rpn_loc: 0.0928  time: 0.3165  data_time: 0.0191  lr: 0.0091908  max_mem: 6864M
[09/13 16:52:06 d2.utils.events]:  eta: 9:38:34  iter: 479  total_loss: 0.6857  loss_cls: 0.1915  loss_box_reg: 0.125  loss_rpn_cls: 0.2388  loss_rpn_loc: 0.1208  time: 0.3170  data_time: 0.0187  lr: 0.0095904  max_mem: 6868M
[09/13 16:52:12 d2.utils.events]:  eta: 9:40:25  iter: 499  total_loss: 0.6524  loss_cls: 0.184  loss_box_reg: 0.1139  loss_rpn_cls: 0.2514  loss_rpn_loc: 0.1258  time: 0.3175  data_time: 0.0218  lr: 0.00999  max_mem: 6868M
[09/13 16:52:19 d2.utils.events]:  eta: 9:40:43  iter: 519  total_loss: 0.6543  loss_cls: 0.1869  loss_box_reg: 0.1109  loss_rpn_cls: 0.234  loss_rpn_loc: 0.1094  time: 0.3179  data_time: 0.0167  lr: 0.01039  max_mem: 6868M
[09/13 16:52:26 d2.utils.events]:  eta: 9:40:55  iter: 539  total_loss: 0.6137  loss_cls: 0.1838  loss_box_reg: 0.1239  loss_rpn_cls: 0.2258  loss_rpn_loc: 0.1227  time: 0.3182  data_time: 0.0159  lr: 0.010789  max_mem: 6868M
[09/13 16:52:32 d2.utils.events]:  eta: 9:40:53  iter: 559  total_loss: 0.6485  loss_cls: 0.1749  loss_box_reg: 0.1209  loss_rpn_cls: 0.2181  loss_rpn_loc: 0.1234  time: 0.3184  data_time: 0.0162  lr: 0.011189  max_mem: 6868M
[09/13 16:52:39 d2.utils.events]:  eta: 9:41:16  iter: 579  total_loss: 0.6833  loss_cls: 0.1984  loss_box_reg: 0.126  loss_rpn_cls: 0.2249  loss_rpn_loc: 0.1193  time: 0.3187  data_time: 0.0209  lr: 0.011588  max_mem: 6883M
[09/13 16:52:45 d2.utils.events]:  eta: 9:41:19  iter: 599  total_loss: 0.6894  loss_cls: 0.2209  loss_box_reg: 0.1596  loss_rpn_cls: 0.2192  loss_rpn_loc: 0.09482  time: 0.3187  data_time: 0.0216  lr: 0.011988  max_mem: 6883M
[09/13 16:52:53 d2.utils.events]:  eta: 9:41:03  iter: 619  total_loss: 0.6012  loss_cls: 0.1787  loss_box_reg: 0.1344  loss_rpn_cls: 0.2184  loss_rpn_loc: 0.1016  time: 0.3185  data_time: 0.0170  lr: 0.012388  max_mem: 6883M
[09/13 16:52:59 d2.utils.events]:  eta: 9:40:55  iter: 639  total_loss: 0.6717  loss_cls: 0.1929  loss_box_reg: 0.1401  loss_rpn_cls: 0.2148  loss_rpn_loc: 0.1135  time: 0.3185  data_time: 0.0244  lr: 0.012787  max_mem: 7335M
[09/13 16:53:06 d2.utils.events]:  eta: 9:40:55  iter: 659  total_loss: 0.6688  loss_cls: 0.1764  loss_box_reg: 0.1311  loss_rpn_cls: 0.2428  loss_rpn_loc: 0.1258  time: 0.3187  data_time: 0.0233  lr: 0.013187  max_mem: 7335M
[09/13 16:53:12 d2.utils.events]:  eta: 9:40:44  iter: 679  total_loss: 0.695  loss_cls: 0.1961  loss_box_reg: 0.15  loss_rpn_cls: 0.2155  loss_rpn_loc: 0.1033  time: 0.3189  data_time: 0.0198  lr: 0.013586  max_mem: 7335M
